3707,-3522,0
818,-4476,0
3176,-2725,0
669,4671,1
2397,-4361,0
5581,4425,0
8656,-3098,0
411,4998,1
981,-1978,0
9696,-3934,0
3974,2425,0
1321,9380,1
2750,-2321,0
812,-5772,0
4948,-3196,0
6091,-5732,0
2809,1211,0
2575,-4368,0
5356,-1786,0
9233,-3825,0
7865,-1652,0
447,5828,1
3467,-6072,0
2285,-9653,0
9268,-5545,0
21,9455,1
763,-4613,0
6110,4990,0
1918,-7745,0
11,8672,1
2825,7111,1
2387,7989,1
6728,-3107,0
4403,-3898,0
876,5189,1
2142,3748,1
4778,3217,0
5167,9600,1
5765,-3187,0
6222,-8427,0
1554,-8724,0
2845,-4560,0
3380,2726,0
1370,-9769,0
9495,159,0
898,-1544,0
4095,9793,1
261,8619,1
1786,-7096,0
1185,-9960,0
7560,8468,1
9297,-6653,0
84,-3706,0
4949,-1691,0
7525,2620,0
1729,7022,1
4904,8449,1
7781,-5625,0
5710,9334,1
5614,-9271,0
2075,-1426,0
3555,1592,0
6696,5829,0
2778,-237,0
6346,1715,0
8013,-1374,0
2220,2405,1
3226,-5360,0
1340,-7657,0
2635,-9533,0
1414,4432,1
2590,-3630,0
3350,-5227,0
9323,-259,0
2114,6148,1
3599,-5762,0
5838,-8358,0
7944,-3454,0
5678,-2998,0
4977,-5660,0
368,-9865,0
7808,-6664,0
8296,4832,0
6290,7404,1
5998,923,0
847,-922,0
7032,761,0
8950,-281,0
1697,-9259,0
2445,-1381,0
8590,5815,0
2766,6544,1
2258,1787,0
8475,-7201,0
8258,9905,1
6642,5677,0
6194,-9071,0
9865,-7308,0
9408,-8156,0
4888,1868,0
6096,-8758,0
8872,3306,0
7227,8120,1
5087,-9086,0
1870,-3831,0
1576,615,0
1055,-8666,0
3579,-5079,0
7301,9071,1
9409,-5195,0
8941,-219,0
443,2092,1
8819,-3984,0
8344,3134,0
5515,5209,0
5451,-8450,0
5482,3023,0
8213,5939,0
9035,2227,0
1045,-3604,0
806,6035,1
9529,347,0
8376,-7332,0
6783,1053,0
6885,4809,0
4045,9744,1
1512,-5029,0
6992,-7588,0
177,-4348,0
7833,-1563,0
715,7040,1
4942,-1469,0
7632,-8398,0
9825,-913,0
2454,1219,0
3424,-7625,0
8490,2422,0
1596,-8153,0
5361,540,0
7669,4970,0
6224,-4365,0
9681,6221,0
3559,1158,0
9262,-4007,0
9519,4014,0
7792,2418,0
8279,3652,0
2482,-5428,0
3075,528,0
7540,5150,0
1508,-5521,0
3072,-7449,0
3979,-4285,0
1381,602,0
888,2138,1
5844,-186,0
5156,-9304,0
7994,5795,0
8838,3662,0
705,-5894,0
1538,3658,1
5024,894,0
7817,4431,0
2907,-6672,0
3728,8621,1
7848,-9807,0
7729,-9812,0
5976,-2031,0
9745,6811,0
4131,-8596,0
4197,-2077,0
2107,-3100,0
1162,-4231,0
1052,5863,1
8832,-831,0
3447,2488,0
4558,975,0
6037,-641,0
7215,5250,0
3457,3527,1
9949,9435,0
1572,-6844,0
8220,1496,0
7178,124,0
4371,-1982,0
8152,-9134,0
2700,-9993,0
7855,5153,0
4721,-6852,0
4285,-135,0
6162,-48,0
2832,8288,1
5863,-6793,0
5538,-5517,0
4057,-7406,0
6769,-5761,0
4947,4734,0
752,-1041,0
2389,-8942,0
5229,827,0
5706,1981,0
3559,-355,0
6432,-3973,0
3544,-892,0
7631,6920,0
9958,1282,0
3340,7049,1
601,-53,0
6885,-5144,0
5715,3234,0
209,-128,0
1005,-3851,0
7239,2065,0
5485,665,0
9251,-3249,0
5187,-1616,0
6345,7742,1
9226,-9656,0
1416,6018,1
2712,-4302,0
8059,-8032,0
4609,1193,0
1338,-7744,0
8779,2845,0
6766,1556,0
7594,9922,1
4814,7223,1
5204,-8460,0
4985,-9030,0
7582,-9202,0
7528,6423,0
5302,-1489,0
3273,1531,0
9296,-1063,0
9298,-9143,0
3557,7752,1
9716,-4269,0
8558,8449,0
326,816,1
1735,2223,1
7252,8125,1
8566,-3054,0
5781,451,0
9378,5466,0
3666,6912,1
5186,-8139,0
426,-5375,0
5320,9695,1
5681,-9292,0
2323,1145,0
1832,-1378,0
7124,2674,0
2220,7436,1
245,-6104,0
53,1959,1
443,9154,1
8749,-7058,0
3146,6931,1
9644,-6342,0
8474,6094,0
6387,-6875,0
802,-8315,0
5241,-4747,0
8449,4806,0
7544,7420,0
3542,9945,1
3084,2325,0
4279,-4117,0
1938,-5542,0
1252,4126,1
4980,4859,0
7679,5373,0
8012,1219,0
2180,7910,1
9166,3710,0
202,-2295,0
1879,-1449,0
9185,-9462,0
3508,2562,0
1095,9187,1
268,-4317,0
4403,-7314,0
2436,-9058,0
6492,-4826,0
7191,-9592,0
6527,4831,0
576,-7179,0
3066,7916,1
3883,-3769,0
2830,9264,1
446,8988,1
8236,-8621,0
8507,9380,1
8092,7617,0
6977,-1980,0
9432,1314,0
1133,-6682,0
6794,-5722,0
3025,2672,0
5249,5082,0
9117,9187,1
1763,7924,1
327,-4426,0
3276,-9063,0
1209,-9547,0
6385,-9214,0
3451,-7074,0
9147,-8452,0
4604,-2572,0
2835,-4507,0
2378,5366,1
5609,-3637,0
771,-8260,0
6281,7834,1
4616,-8146,0
5932,5094,0
7865,578,0
515,-8296,0
7731,8549,1
361,1441,1
6413,5247,0
7599,3501,0
7624,8079,1
2206,9341,1
2511,2040,0
7534,8623,1
3500,-4995,0
5162,-7133,0
3983,7162,1
8190,8915,1
6505,-1282,0
5852,-9437,0
4294,7676,1
2527,6323,1
948,6590,1
3043,660,0
3352,4230,1
6333,-492,0
83,7717,1
5557,-6537,0
8664,3222,0
6405,7192,1
3393,3241,0
4046,725,0
126,8162,1
6868,8299,1
1084,-8192,0
9215,-5892,0
1771,4635,1
2456,7571,1
6512,-1912,0
8722,-1568,0
2977,-5592,0
5959,2770,0
6169,-9184,0
1350,250,0
3023,2917,0
793,9788,1
7953,4512,0
6888,5346,0
4791,4329,0
8035,-6266,0
1427,-2214,0
4246,-5105,0
7899,-1443,0
2982,-4468,0
6402,3543,0
5219,-761,0
7888,-5622,0
5618,-7622,0
661,5322,1
9193,9436,1
7731,-6514,0
6126,-749,0
110,8642,1
4100,-970,0
428,-433,0
3994,8694,1
6008,3710,0
2789,8167,1
7958,-2977,0
8485,-6218,0
7425,7167,0
8722,2503,0
1238,2347,1
2005,1528,0
1637,1399,0
7011,4259,0
7971,6634,0
4135,9367,1
7767,9241,1
2336,7157,1
177,6935,1
2337,-6763,0
2777,1744,0
8610,-7933,0
9400,3069,0
3231,4299,1
9175,4603,0
2292,8294,1
3020,9748,1
3386,-2126,0
7315,6672,0
2877,-542,0
7771,3728,0
1375,5383,1
2719,-3790,0
1316,6674,1
1174,9813,1
1713,7914,1
6246,4208,0
3474,732,0
7562,-8057,0
6364,205,0
2468,9724,1
7954,-8661,0
6024,-23,0
6663,5785,0
6233,6799,1
1263,-6317,0
5590,5216,0
3847,1826,0
4496,-8162,0
8314,2589,0
5217,-213,0
5974,8537,1
5588,-3330,0
2900,1832,0
6400,6041,0
6374,2687,0
1972,5548,1
2260,5818,1
8910,-8588,0
1667,5461,1
6441,-3152,0
2103,-4450,0
8643,9743,1
3366,7277,1
3257,5122,1
869,3287,1
2657,-9862,0
9885,5150,0
3887,7370,1
5080,-4623,0
2088,-8506,0
1492,6426,1
2025,-162,0
9869,5632,0
5347,1875,0
7002,-2420,0
9251,-8833,0
9853,-6414,0
2789,-3601,0
625,1433,1
9968,-1476,0
2659,7677,1
7150,9461,1
3686,-6194,0
7889,-630,0
4022,-9551,0
5625,7957,1
5642,1389,0
1931,-2219,0
749,-2551,0
2,1101,1
3290,4638,1
558,4159,1
7392,-5852,0
216,6183,1
4785,-8625,0
8060,8727,1
2720,5652,1
8087,-4693,0
1062,-5412,0
1232,5932,1
9926,-8676,0
1915,3555,1
8164,-9455,0
4941,-1684,0
9861,7798,0
2449,3800,1
5714,-1165,0
971,679,0
8280,-9859,0
2338,-6776,0
1686,9595,1
9900,-3332,0
2164,2522,1
6258,5632,0
7606,8555,1
2828,6910,1
2492,-5928,0
5623,-4743,0
5403,-2439,0
8915,4238,0
7132,2115,0
8230,1772,0
8238,-7681,0
3649,6604,1
6854,-4504,0
4373,-8017,0
9955,9240,0
6279,-9742,0
762,7162,1
4613,-6194,0
4014,4249,1
6551,-8833,0
6071,-2012,0
4408,-2643,0
8794,6685,0
9935,-1002,0
1155,438,0
4479,1258,0
1567,-1972,0
5096,-7991,0
2612,5912,1
961,-283,0
4904,-6327,0
8499,-4257,0
5756,988,0
1866,3645,1
9167,4024,0
3104,-9984,0
9506,5292,0
9815,-1513,0
6751,9941,1
9508,7024,0
2812,9748,1
9835,-527,0
5140,-8700,0
8561,3496,0
3485,-2784,0
9290,2116,0
6163,-6614,0
5679,-1532,0
5494,-6928,0
7921,-3401,0
6476,-3774,0
5331,-1713,0
2114,-1058,0
6122,-2158,0
4199,-8296,0
4252,-4718,0
8447,-5102,0
2046,59,0
2000,-2475,0
7730,213,0
6932,236,0
3337,1118,0
7721,4092,0
3845,5626,1
1966,1161,0
8749,430,0
2049,2416,1
2035,9398,1
4542,1384,0
2622,-8661,0
4527,-719,0
2549,-4734,0
9355,3299,0
7610,-2573,0
9646,-8701,0
2233,-6537,0
3805,-4371,0
6367,-7284,0
9775,9545,0
6422,136,0
625,6619,1
1954,7236,1
2102,8074,1
592,-5521,0
413,-5307,0
487,2616,1
1140,4121,1
579,-5416,0
2568,-8592,0
6203,-7858,0
9435,-9738,0
8166,-7366,0
3346,4034,1
1409,8468,1
9841,-8646,0
9923,-460,0
9269,5108,0
43,2434,1
2686,-2139,0
530,-9364,0
6057,741,0
3300,4600,1
162,1850,1
591,3489,1
2234,-1850,0
8789,8143,0
3569,701,0
5632,-9011,0
143,-8726,0
5271,171,0
7627,-7285,0
2398,9472,1
2423,1434,0
7038,-2828,0
7017,-1276,0
9605,7276,0
173,1771,1
5014,-1870,0
6830,-8268,0
1154,4842,1
6425,-670,0
6999,1532,0
1887,-8297,0
1200,-2162,0
1922,9098,1
6073,-5902,0
8659,889,0
2690,-601,0
2972,-2872,0
4876,-1109,0
8887,4010,0
9727,5745,0
4469,-9697,0
8897,5366,0
336,-6867,0
3664,8554,1
9482,5700,0
8659,-4076,0
4358,3264,0
7848,-6857,0
4516,-3762,0
1664,4936,1
8288,5112,0
9978,-542,0
3195,-9372,0
1092,-3468,0
5989,3417,0
8534,8840,1
4937,8253,1
1296,-6528,0
1953,-2965,0
3582,-9290,0
5884,3592,0
2566,-8383,0
6784,9456,1
341,2679,1
5716,-3391,0
9929,1535,0
5341,-5481,0
9584,3827,0
172,-1664,0
4488,-9955,0
474,-9205,0
3288,-4453,0
9315,8478,0
8024,462,0
5336,2223,0
9617,-8003,0
9537,-7383,0
1583,-7016,0
4989,8340,1
7944,-3066,0
9972,-494,0
7550,-4632,0
6779,-4467,0
4079,-4644,0
9542,-1235,0
1563,5571,1
9029,-2882,0
9881,973,0
3508,9586,1
1492,5090,1
1703,220,0
1003,9208,1
3686,7861,1
6230,-1936,0
676,6183,1
1924,-7995,0
6223,-7958,0
50,1441,1
2847,-8793,0
5994,3098,0
5160,692,0
5688,-8094,0
4548,-6336,0
1969,1955,0
1427,2192,1
7983,391,0
7677,-9202,0
1763,-276,0
3749,5891,1
8997,5696,0
6536,-9907,0
2001,-7099,0
2458,-8878,0
1562,6016,1
3509,-1680,0
2639,-4191,0
3798,-113,0
2384,2713,1
9421,-9899,0
5055,-6291,0
6961,-9495,0
2604,-840,0
108,3456,1
3325,1648,0
9257,375,0
1971,-197,0
1606,6292,1
13,227,1
3344,-1525,0
8494,-2026,0
270,-2078,0
2468,4534,1
3457,158,0
1397,-4533,0
8014,813,0
5440,-2603,0
2889,4285,1
886,2566,1
7441,4843,0
1342,1460,1
7235,1476,0
8750,6643,0
2189,5474,1
1298,1305,1
4930,4542,0
3012,368,0
1556,-7863,0
1584,-3999,0
7784,674,0
1123,58,0
5331,-8816,0
7809,-2300,0
9746,6544,0
2012,-1074,0
7259,-2541,0
7671,1845,0
2894,-4472,0
6751,-936,0
5210,-1707,0
5078,1440,0
3780,1489,0
7803,-8514,0
2394,-9488,0
2142,-6358,0
5557,5772,1
8499,-5791,0
6298,2627,0
398,3286,1
7928,-200,0
8574,-2167,0
5725,3670,0
8393,-7600,0
9599,4178,0
2289,7583,1
4316,4105,0
7790,-2726,0
258,806,1
1248,9173,1
2788,4133,1
1455,8981,1
6129,-9619,0
8905,8746,0
5230,1134,0
9624,3162,0
2365,-9783,0
6603,-9380,0
5572,-7677,0
9994,3890,0
7351,3205,0
1143,610,0
7966,-3298,0
7504,7010,0
95,-276,0
1845,-8209,0
5064,-8376,0
3854,-8277,0
3444,8168,1
7787,1069,0
7929,8039,1
5970,-1936,0
7464,1416,0
6426,-1584,0
448,4960,1
8065,8194,1
5408,-1393,0
2235,2371,1
5922,2300,0
1523,-4444,0
2685,-9200,0
9277,-9264,0
3721,7457,1
1516,-6894,0
6253,1483,0
6865,2975,0
3374,-1080,0
9015,6663,0
632,4223,1
7840,-5483,0
6924,-3407,0
8056,-4769,0
6797,-4504,0
5487,-8478,0
8577,5337,0
4939,4588,0
7560,17,0
2848,5059,1
9742,1203,0
310,7472,1
4192,-254,0
7954,-587,0
614,-6846,0
5722,-8105,0
5288,-2194,0
5553,7622,1
8309,8529,1
5853,8778,1
2343,3323,1
3570,-8054,0
3241,-8491,0
2975,7170,1
802,9143,1
8927,6731,0
1611,-7030,0
8589,61,0
6801,8208,1
8066,-5897,0
5342,-3302,0
2001,439,0
7025,-921,0
5472,-653,0
2115,2255,1
8984,6591,0
9155,-3081,0
5186,-3840,0
2030,8673,1
5495,-3126,0
1897,8737,1
3904,-7915,0
2650,4713,1
9336,-2394,0
5313,-8956,0
2009,8411,1
1198,-2397,0
4046,7988,1
4660,6702,1
3947,7402,1
5282,6603,1
6469,-651,0
587,-8737,0
9210,6304,0
6298,1018,0
2999,4928,1
3609,-741,0
154,1947,1
9445,-8083,0
2569,9337,1
5203,-6661,0
9360,-6814,0
4118,9557,1
7097,707,0
9412,2384,0
8420,-2641,0
5389,3587,0
8154,-2809,0
2899,8458,1
455,-5964,0
8146,-7633,0
7504,9608,1
7522,-910,0
5596,3137,0
3647,6146,1
9548,-2598,0
5781,-1443,0
3497,-2775,0
8941,-248,0
556,-8383,0
3534,-2288,0
8739,-9787,0
7089,8640,1
2075,3630,1
6474,3116,0
3074,-9568,0
503,-8898,0
1522,-1961,0
4165,9111,1
4070,9146,1
4182,-8944,0
1706,-7321,0
6643,-563,0
7898,-7780,0
3296,-916,0
4654,6045,1
8672,9293,1
8483,-1420,0
2444,4794,1
2715,6404,1
2469,7562,1
94,4177,1
4998,8664,1
3198,460,0
2756,8955,1
9447,8771,0
805,-8034,0
6626,-3988,0
2150,4799,1
3463,-5259,0
1421,-8070,0
3518,-6135,0
1904,103,0
1543,-8288,0
2067,4463,1
1575,3535,1
6840,1737,0
7103,801,0
434,-766,0
6340,4621,0
1520,-4664,0
8353,-2363,0
5094,537,0
7217,5377,0
3020,955,0
2140,90,0
3933,-9311,0
6780,-6991,0
5262,6322,1
5184,9893,1
7788,-5317,0
3162,1050,0
7902,-4641,0
2545,-127,0
3880,-7549,0
2571,5065,1
1058,2305,1
850,7506,1
2611,9400,1
6838,3270,0
7834,-2291,0
7835,3178,0
5091,3059,0
2834,2991,1
9088,1196,0
138,-5455,0
9432,2787,0
9522,8357,0
9505,-4344,0
5915,-5170,0
2723,-5440,0
3808,-6410,0
2906,-785,0
3986,5561,1
9494,6054,0
8893,1124,0
1323,7099,1
2112,-2133,0
4506,3146,0
433,-7255,0
9845,2098,0
5848,6563,1
1087,-9403,0
8100,-671,0
6630,-6658,0
9247,9567,1
3784,-1155,0
3911,1108,0
46,2081,1
3683,-9032,0
2543,107,0
7001,-7878,0
6705,-849,0
949,-8235,0
4281,1177,0
4672,-4135,0
2394,-914,0
2569,3348,1
6432,1053,0
707,-4786,0
6507,8643,1
1149,5646,1
8779,8219,0
1777,3800,1
4637,3116,0
